Player ID,Name,Nationality,Club,Registered Position,Age,Overall Rating,Technique Rating,Speed Rating,Physical Rating,Resistance Rating,Attack,Defence,Header Accuracy,Dribble Accuracy,Short Pass Accuracy,Short Pass Speed,Long Pass Accuracy,Long Pass Speed,Shot Accuracy,Place Kicking,Swerve,Ball Control,Goal Keeping Skills,Response,Explosive Power,Dribble Speed,Top Speed,Body Balance,Stamina,Kicking Power,Jump,Tenacity,Teamwork,Form,Weak Foot Acc.,Weak Foot Freq.,Attack Awareness,Defence Awareness,GK,SWP,CB,RB,LB,DMF,CMF,RMF,LMF,AMF,RWF,LWF,SS,CF,Stronger Foot,Injury Tolerance,S01 One Touch Play,S02 Outside Curve,S03 Long Throw,S04 Super Sub,S05 Speed Merchant,S06 Long Range Drive,S07 Shoulder Feint Skills,S08 Turning Skills,S09 Roulette Skills,S10 Flip Flap Skills,S11 Flicking Skills,S12 Scissors Skills,S13 Step On Skills,S14 Side Stepping Skills,P01 Classic No.10,P02 Anchor Man,P03 Trickster,P04 Darting Run,P05 Mazing Run,P06 Pinpoint Pass,P07 Early Cross,P08 Box To Box,P09 Incisive Run,P10 Long Ranger,P11 Enforcer,P12 Goal Poacher,P13 Dummy Runner,P14 Free Roaming,P15 Tails Man,P16 Fox In The Box,P17 Offensive Sideback,P18 Track Back
54726,SHECHTER,Israel,1. FC KAISERSLAUTERN,CF,24,66,D,B,C,D,76,38,67,77,71,67,72,73,76,64,66,76,50,79,82,83,83,76,81,76,77,65,67,6,6,5,3,2,False,False,False,False,False,False,False,False,False,False,True,False,True,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54727,SIPPEL,Germany,1. FC KAISERSLAUTERN,GK,23,77,E,D,C,D,30,75,48,52,52,63,58,66,42,47,48,50,78,85,72,58,67,80,62,76,80,70,76,6,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54728,ŠIM?NEK,Czech Republic,1. FC KAISERSLAUTERN,CB,23,70,E,D,C,D,50,73,76,65,65,66,66,69,55,58,58,65,50,75,66,65,70,80,74,75,74,71,75,4,5,5,1,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54729,AMEDICK,Germany,EINTRACHT FRANKFURT,CB,29,72,D,D,C,C,57,72,74,68,66,70,67,70,58,60,59,66,50,76,67,65,74,84,75,77,76,80,74,7,5,5,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54730,BUGERA,Germany,1. FC KAISERSLAUTERN,LB,33,71,C,D,C,D,63,65,68,73,74,75,82,78,58,76,83,75,50,74,70,68,70,77,80,77,71,70,75,6,6,5,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54731,BÍLEK,Czech Republic,,DMF,27,67,D,C,C,D,62,71,75,70,70,72,68,71,64,64,65,71,50,77,72,71,75,81,80,75,78,75,70,6,6,6,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54732,WALCH,Austria,SG DYNAMO DRESDEN,RMF,24,69,D,C,C,D,68,47,71,78,71,70,74,71,65,69,74,76,50,71,76,75,78,73,78,72,74,72,68,5,5,5,3,2,False,False,False,False,False,False,False,True,True,True,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54733,KIRCH,Germany,1. FC KAISERSLAUTERN,RMF,29,69,D,C,C,D,68,57,73,78,70,71,74,73,67,64,71,76,50,74,76,76,77,74,78,75,75,74,70,4,4,4,3,2,False,False,False,True,False,True,True,True,False,False,False,False,False,False,Right,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54734,RIVI?,Croatia,,RMF,26,71,D,C,C,D,73,42,70,78,72,71,75,74,68,72,74,80,50,73,74,77,80,75,78,76,75,73,70,7,7,6,2,2,False,False,False,False,False,False,False,True,True,True,False,False,True,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,True,True
54735,FORTOUNIS,Greece,1. FC KAISERSLAUTERN,AMF,18,64,D,C,C,D,68,50,68,76,74,72,75,70,68,65,65,75,50,70,77,76,77,72,75,77,71,68,72,4,5,5,3,1,False,False,False,False,False,False,False,True,True,True,False,False,True,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54736,NEMEC,Slovakia,FC INGOLSTADT 04,SS,26,64,D,C,C,D,74,37,80,77,71,73,70,72,74,67,71,77,50,78,72,71,74,83,76,78,76,75,68,7,6,6,2,2,False,False,False,False,False,False,False,False,False,True,False,False,True,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54737,KOUEMAHA,Cameroon,1. FC KAISERSLAUTERN,CF,28,72,D,C,B,E,75,32,84,75,73,72,71,70,75,65,64,76,50,80,75,76,80,85,83,80,83,65,65,4,5,4,3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54738,KNALLER,Austria,1. FC KAISERSLAUTERN,GK,24,72,E,E,D,D,30,73,48,50,48,55,50,60,42,50,50,46,75,78,68,55,60,81,57,74,76,67,70,7,2,1,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54739,LUCAS,Brazil,1. FC KAISERSLAUTERN,CB,20,66,E,D,C,D,50,70,70,68,65,70,63,68,57,58,55,67,50,67,66,65,74,80,72,75,70,66,66,4,3,3,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54740,AMRI,Algeria,FSV FRANKFURT,RMF,26,68,D,C,D,D,68,35,64,79,72,70,71,69,64,67,70,80,50,70,81,73,80,70,73,70,72,67,64,3,6,5,1,2,False,False,False,False,False,False,False,True,True,True,True,True,True,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54741,MICANSKI,Bulgaria,FSV FRANKFURT,CF,25,65,D,C,C,D,73,35,74,80,70,71,69,72,74,65,70,75,50,78,78,77,78,77,78,75,77,72,67,6,5,4,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54742,ORBAN,Germany,1. FC KAISERSLAUTERN,CB,18,66,E,D,C,D,57,68,74,66,66,68,67,70,54,52,50,65,50,69,69,67,73,80,76,74,71,69,66,4,5,5,1,3,False,False,True,True,True,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54743,D. WILLIAMS,Usa,TSG 1899 HOFFENHEIM,DMF,22,70,D,C,C,D,66,70,72,77,70,72,70,71,64,64,66,72,50,71,74,79,80,78,82,76,76,72,74,5,4,4,2,3,False,False,False,True,True,True,True,True,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54744,OBASI,Nigeria,FC SCHALKE 04,SS,25,74,D,C,B,D,77,39,72,81,74,76,70,74,75,65,65,82,50,70,78,84,90,86,80,78,85,68,70,4,5,5,3,1,False,False,False,False,False,False,False,True,True,False,True,True,True,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54745,RENSING,Germany,1. FC KÖLN,GK,27,79,E,D,C,D,30,78,40,43,50,55,55,68,40,40,41,52,81,86,75,42,67,81,60,78,75,72,68,4,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54746,GEROMEL,Brazil,1. FC KÖLN,CB,26,78,D,C,C,C,61,80,80,73,75,75,76,72,63,65,65,76,50,83,75,74,74,79,78,75,83,72,75,5,6,5,2,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54747,EICHNER,Germany,1. FC KÖLN,LB,28,74,D,C,C,D,67,60,74,77,70,72,76,77,67,67,74,76,50,72,75,74,76,75,81,77,75,72,70,6,5,4,2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54748,RIETHER,Germany,1. FC KÖLN,CMF,27,72,D,C,C,D,68,65,70,74,74,75,76,75,64,60,65,73,50,73,77,77,79,74,82,77,77,69,73,4,4,4,2,2,False,False,False,True,False,True,True,False,False,False,False,False,False,False,Right,A,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54749,LANIG,Germany,1. FC KÖLN,DMF,27,70,C,D,C,C,68,64,83,78,74,75,72,73,68,70,72,77,50,75,72,70,74,78,81,79,79,78,77,6,5,5,2,3,False,False,False,False,False,True,True,False,False,True,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54750,JAJALO,Croatia,1. FC KÖLN,CMF,23,75,D,C,C,C,70,67,73,78,77,74,76,72,66,65,68,79,50,81,74,75,80,79,82,81,76,78,74,5,5,5,3,3,False,False,False,False,False,True,True,True,False,True,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54751,VARVODI?,Croatia,1. FC KÖLN,GK,22,73,E,D,C,E,30,72,47,52,53,61,55,62,44,50,51,50,75,81,65,56,65,84,57,75,78,68,60,5,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54752,ANDRÉZINHO,Brazil,1. FC KÖLN,RB,29,73,D,C,C,D,70,57,72,83,74,71,76,73,65,63,65,78,50,69,77,77,80,68,73,78,75,72,67,6,4,5,3,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54753,PEZZONI,Germany,1. FC KÖLN,DMF,22,67,D,C,C,D,64,70,76,73,72,73,68,69,64,60,64,70,50,76,74,72,75,83,78,76,76,68,69,4,4,4,1,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54754,PETIT,Portugal,1. FC KÖLN,DMF,35,76,C,C,C,C,68,75,70,78,77,78,73,75,70,72,68,80,50,79,76,73,70,72,85,85,75,73,82,7,5,5,2,2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54755,BUCHTMANN,Germany,1. FC KÖLN,RMF,19,66,D,C,D,D,68,52,67,74,67,67,74,75,64,68,70,72,50,68,79,74,77,68,74,74,71,66,72,3,4,4,2,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Left,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54756,CHIHI,Morocco,1. FC KÖLN,RMF,23,72,D,C,D,E,70,40,62,82,70,68,72,69,65,70,72,78,50,66,83,82,83,68,73,74,66,62,59,3,4,4,3,1,False,False,False,False,False,False,False,True,True,False,True,True,True,False,Left,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54757,FREIS,Germany,SC FREIBURG,SS,26,64,D,C,C,D,73,41,75,76,70,72,71,71,72,65,68,75,50,73,75,77,81,75,80,75,77,75,69,6,5,5,3,2,False,False,False,False,False,False,False,True,False,False,True,False,True,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54758,IONI??,Romania,,CF,22,62,D,C,D,E,74,38,76,75,67,66,65,65,73,64,65,76,50,71,76,76,79,72,69,77,74,66,63,5,6,5,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Right,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54759,SCHWABKE,Germany,1. FC KÖLN,GK,22,70,E,E,D,D,30,72,43,50,52,58,55,60,42,47,50,52,74,76,64,53,62,80,53,75,75,70,68,4,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54760,CLEMENS,Germany,1. FC KÖLN,RMF,20,74,D,C,C,D,69,54,67,77,71,72,76,75,66,64,66,78,50,73,78,83,84,74,80,77,68,68,73,5,5,5,2,2,False,False,False,False,False,False,False,True,True,False,True,True,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54761,ROSHI,Albania,1. FC KÖLN,RMF,20,70,D,C,C,D,68,35,72,77,70,72,72,73,65,65,65,76,50,69,75,80,84,75,75,75,72,66,69,3,4,4,3,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54762,H. MÜLLER,Germany,1. FSV MAINZ 05,GK,33,80,E,D,C,C,30,78,50,48,52,58,53,64,45,50,50,48,82,87,68,52,65,85,60,77,80,78,72,6,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54763,B. SVENSSON,Denmark,1. FSV MAINZ 05,CB,32,76,D,D,C,C,51,78,83,69,71,70,70,70,58,61,62,67,50,76,65,64,68,86,76,79,78,75,74,6,4,4,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54764,NOVESKI,Macedonia,1. FSV MAINZ 05,CB,32,76,D,D,C,C,55,77,82,69,67,68,68,70,58,60,58,68,50,79,68,67,72,85,76,77,78,81,78,6,4,3,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54765,M. CALIGIURI,Germany,1. FSV MAINZ 05,DMF,27,67,D,C,C,D,62,70,73,74,70,71,68,70,66,65,68,75,50,76,73,70,75,76,82,75,76,75,70,5,5,5,2,3,False,False,False,False,True,True,True,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54766,POLANSKI,Poland,1. FSV MAINZ 05,CMF,25,70,D,C,C,C,65,68,72,75,72,74,70,72,67,67,73,76,50,75,74,74,76,77,81,75,75,74,77,6,5,5,2,2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54767,RISSE,Germany,1. FSV MAINZ 05,RMF,21,72,D,C,C,D,72,47,70,78,72,70,74,72,67,70,74,76,50,74,76,82,81,72,78,75,74,74,70,4,5,5,3,2,False,False,False,False,False,False,False,True,True,False,True,True,True,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54768,STIEBER,Hungary,1. FSV MAINZ 05,SS,23,67,C,C,C,C,72,43,67,81,75,74,81,80,70,67,76,78,50,72,85,80,76,70,80,75,75,74,76,5,5,5,1,2,False,False,False,False,False,False,False,True,True,False,False,True,True,False,Left,A,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54769,IVANSCHITZ,Austria,1. FSV MAINZ 05,AMF,27,75,C,C,C,C,77,52,67,83,81,75,83,84,74,80,79,83,50,73,80,75,75,72,78,79,71,77,71,4,6,6,3,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,Left,A,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54770,WETKLO,Germany,1. FSV MAINZ 05,GK,31,78,E,E,C,D,30,78,48,50,53,56,56,62,43,48,50,48,82,83,66,52,60,84,57,78,77,68,75,6,1,1,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54771,KIRCHHOFF,Germany,1. FSV MAINZ 05,CB,20,70,D,C,C,D,62,71,76,73,74,75,72,73,60,60,62,74,50,75,70,72,77,80,76,78,75,72,70,5,4,4,2,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54772,FATHI,Germany,1. FSV MAINZ 05,LB,27,76,D,C,C,D,68,73,69,76,70,70,72,70,60,70,67,76,50,75,75,77,77,74,81,75,75,68,66,5,4,5,2,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54773,F. HELLER,Germany,FC INGOLSTADT 04,RMF,29,68,D,C,C,D,70,53,70,75,70,71,73,72,65,67,73,75,50,72,75,74,77,76,80,75,75,74,71,6,4,4,3,2,False,False,False,True,False,False,False,True,False,False,True,False,False,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54774,N. MÜLLER,Germany,1. FSV MAINZ 05,LMF,22,71,D,C,C,D,71,42,67,75,69,68,72,67,67,67,72,75,50,70,83,84,81,68,78,74,74,72,67,6,4,4,3,1,False,False,False,False,False,False,False,True,True,False,True,True,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54775,MALLI,Germany,1. FSV MAINZ 05,AMF,19,63,D,C,D,D,67,41,62,77,72,70,77,75,66,71,77,77,50,73,83,78,76,66,73,70,64,67,70,4,5,5,3,1,False,False,False,False,False,False,False,True,True,True,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54776,R. KOCH,Germany,SG DYNAMO DRESDEN,SS,25,58,D,C,C,D,70,38,73,75,69,67,65,67,68,65,58,73,50,72,74,76,75,75,76,72,76,68,71,4,6,5,1,4,False,False,False,False,False,False,False,True,True,False,True,True,True,True,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54777,UJAH,Nigeria,1. FSV MAINZ 05,CF,20,66,D,C,C,D,73,31,72,75,64,65,62,64,73,60,55,71,50,71,75,82,82,81,78,81,76,71,66,4,5,5,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54778,KARIUS,Germany,1. FSV MAINZ 05,GK,18,72,E,D,C,E,30,74,32,50,53,56,55,58,34,35,35,51,76,77,72,54,62,78,66,74,80,64,62,4,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54779,SCHÖNHEIM,Germany,1. FSV MAINZ 05,LB,24,68,D,D,C,C,56,71,70,66,70,72,73,76,64,72,72,72,50,73,68,68,70,82,78,78,74,76,78,5,3,3,1,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54780,GOPKO,Germany,1. FSV MAINZ 05,RB,20,66,D,C,D,E,62,64,66,75,68,64,70,63,62,58,60,75,50,65,83,75,72,64,70,68,67,66,64,3,4,4,2,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54781,D. YILMAZ,Turkey,1. FSV MAINZ 05,CF,23,61,D,C,C,D,71,34,71,76,74,74,68,67,70,64,65,75,50,72,73,75,76,75,76,74,70,68,68,4,4,4,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54782,BUNGERT,Germany,1. FSV MAINZ 05,CB,24,72,D,C,C,D,60,73,77,72,70,71,68,72,62,55,57,71,50,72,76,73,77,76,81,74,79,72,66,4,5,5,2,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54783,FÄHRMANN,Germany,FC SCHALKE 04,GK,23,80,E,D,C,D,30,81,48,50,51,56,56,66,46,50,51,50,83,86,68,52,62,86,62,80,81,70,67,6,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54784,HÖWEDES,Germany,FC SCHALKE 04,CB,23,81,D,C,C,C,67,81,78,72,71,75,76,77,60,65,65,72,50,80,77,75,80,84,80,80,80,77,75,5,5,5,2,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54785,K. PAPADOPOULOS,Greece,FC SCHALKE 04,CB,19,78,D,C,B,C,61,76,80,68,67,72,66,72,62,64,60,71,50,74,74,72,76,83,81,83,83,78,73,5,5,5,2,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54786,HÖGER,Germany,FC SCHALKE 04,CMF,22,76,C,C,C,C,72,60,76,81,78,77,76,75,68,65,60,79,50,74,76,75,80,79,82,79,77,77,75,5,6,6,2,3,False,False,False,True,False,True,True,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54787,HOLTBY,Germany,FC SCHALKE 04,CMF,21,76,C,C,C,D,75,42,68,84,82,76,81,76,70,76,77,84,50,74,82,81,77,73,81,77,70,67,75,5,5,5,3,2,False,False,False,False,False,False,True,False,True,True,False,False,False,False,Left,A,False,True,False,False,False,False,False,False,True,False,False,False,False,True,,,,,,,,,,,,,,,,,False,False
54788,DRAXLER,Germany,FC SCHALKE 04,LMF,18,77,C,C,C,D,74,52,64,82,76,75,79,77,70,70,75,82,50,73,82,80,81,74,74,80,66,67,72,5,7,7,2,2,False,False,False,False,False,False,False,True,True,True,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54789,RAÚL,Spain,FC SCHALKE 04,SS,34,79,C,C,C,B,86,53,85,84,81,78,80,74,84,74,76,90,50,93,84,75,73,77,80,76,75,88,90,6,6,7,3,1,False,False,False,False,False,False,False,False,False,True,False,False,True,True,Left,C,True,True,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,False,False
54790,SCHOBER,Germany,FC SCHALKE 04,GK,35,75,E,E,D,C,30,77,47,48,52,58,53,63,40,47,48,48,79,82,61,51,60,82,53,78,74,77,72,6,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54791,METZELDER,Germany,FC SCHALKE 04,CB,30,74,D,D,C,C,63,80,77,71,66,72,68,70,58,60,55,69,50,75,66,71,69,83,75,79,72,76,72,5,6,6,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Right,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54792,S. ESCUDERO,Spain,FC SCHALKE 04,LB,22,75,D,C,C,D,68,58,68,76,74,69,76,77,64,74,75,76,50,66,79,80,82,72,80,76,68,66,66,4,5,5,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Left,A,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54793,KLUGE,Germany,FC SCHALKE 04,DMF,30,77,C,C,C,C,68,70,71,79,80,79,77,75,72,65,65,79,50,77,78,74,76,75,84,74,72,70,80,6,6,5,1,3,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54794,JURADO,Spain,FC SCHALKE 04,AMF,25,77,C,C,C,D,76,48,68,85,81,78,80,77,71,72,74,86,50,73,83,82,82,74,73,79,70,65,73,5,6,6,3,1,False,False,False,False,False,False,True,True,True,True,False,False,False,False,Right,A,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54795,BAUMJOHANN,Germany,FC SCHALKE 04,AMF,24,71,C,C,C,E,72,43,66,82,79,76,75,73,69,70,70,80,50,73,80,81,78,74,75,78,68,62,63,3,6,5,3,1,False,False,False,False,False,False,False,True,True,True,False,False,False,False,Right,A,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54796,UNNERSTALL,Germany,FC SCHALKE 04,GK,21,77,E,D,C,D,30,75,45,53,51,60,54,62,42,47,48,50,79,84,67,54,64,85,60,76,75,67,65,6,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54797,HOOGLAND,Germany,FC SCHALKE 04,RB,26,75,D,C,C,C,71,63,75,75,71,72,73,74,69,67,73,76,50,75,72,76,77,77,82,78,78,78,73,6,4,4,2,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Right,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54798,MORITZ,Germany,FC SCHALKE 04,CMF,21,68,D,C,C,D,67,63,73,75,74,72,69,71,67,63,68,76,50,74,73,72,75,75,81,75,74,70,68,4,4,4,2,2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
54799,KENIA,Georgia,FC SCHALKE 04,AMF,20,64,D,C,D,D,70,41,64,81,73,68,72,67,65,68,73,83,50,71,81,75,76,68,75,70,70,67,64,6,5,5,3,1,False,False,False,False,False,False,False,True,True,True,False,False,False,False,Left,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
